search_term,id,title,downloaded_file
connie,sunnyslopes18426gut,"Sunny Slopes",DownloadedFiles/sunnyslopes18426gut/18426-8.txt
falloden,ladyconnie13501gut,"Lady Connie",DownloadedFiles/ladyconnie13501gut/13501-8.txt
