search_term,id,title,downloaded_file
mountain,mountainmeditati29277gut,"Mountain Meditations and some subjects of the day and the war",DownloadedFiles/mountainmeditati29277gut/29277-8.txt
thought,mountaininterval29345gut,"Mountain Interval",DownloadedFiles/mountaininterval29345gut/29345-8.txt
illustration,thoughtforms16269gut,"Thought-Forms",DownloadedFiles/thoughtforms16269gut/16269-8.txt
thought,lillustrationnos35955gut,"L'Illustration, No. 3266, 30 Septembre 1905",DownloadedFiles/thoughtforms16269gut/16269-8.txt
