search_term,id,title,downloaded_file
darrow,thesignatsix08398gut,"The Sign at Six",DownloadedFiles/thesignatsix08398gut/sign610.txt
maitland,thedarrowenigma01955gut,"The Darrow Enigma",DownloadedFiles/thedarrowenigma01955gut/dngma10.txt
janney,missmaitlandpriv35504gut,"Miss Maitland Private Secretary",DownloadedFiles/missmaitlandpriv35504gut/35504-0.txt
