search_term,id,title,downloaded_file
thought,supremepersonali13193gut,"Supreme Personality",DownloadedFiles/supremepersonali13193gut/13193.txt
illustration,thoughtforms16269gut,"Thought-Forms",DownloadedFiles/thoughtforms16269gut/16269-8.txt
thought,lillustrationnos35955gut,"L'Illustration, No. 3266, 30 Septembre 1905",DownloadedFiles/thoughtforms16269gut/16269-8.txt
