search_term,id,title,downloaded_file
german,whatgermanythink10166gut,"What Germany Thinks: The War as Germans see it",DownloadedFiles/whatgermanythink10166gut/10166-8.txt
colleague,germanmoonlight32009gut,"German Moonlight",DownloadedFiles/germanmoonlight32009gut/pg32009.txt
