search_term,id,title,downloaded_file
ancient,astralworship08855gut,"Astral Worship",DownloadedFiles/astralworship08855gut/astrl10.txt
egyptian,ancientegypt15663gut,"Ancient Egypt",DownloadedFiles/ancientegypt15663gut/15663-0.txt
scotty,theegyptiancatmy31598gut,"The Egyptian Cat Mystery",DownloadedFiles/theegyptiancatmy31598gut/31598-8.txt
