search_term,id,title,downloaded_file
randolph,strugglingupward05417gut,"Struggling Upward, or Luke Larkin's Luck",DownloadedFiles/strugglingupward05417gut/strgp10.txt
tucker,lifeofrearadmira27101gut,"Life of Rear Admiral John Randolph Tucker",DownloadedFiles/lifeofrearadmira27101gut/27101-8.txt
zebedee,vacationwiththet36046gut,"Vacation with the Tucker Twins",DownloadedFiles/vacationwiththet36046gut/36046-8.txt
