search_term,id,title,downloaded_file
dorothy,dorothystriumph28221gut,"Dorothy's Triumph",DownloadedFiles/dorothystriumph28221gut/28221-8.txt
ludlow,dorothystour32556gut,"Dorothy's Tour",DownloadedFiles/dorothystour32556gut/32556-8.txt
galindo,myladyludlow02524gut,"My Lady Ludlow",DownloadedFiles/myladyludlow02524gut/2524.txt
