search_term,id,title,downloaded_file
because,treatemroughlett16929gut,"Treat 'em Rough Letters from Jack the Kaiser Killer",DownloadedFiles/treatemroughlett16929gut/16929.txt
sidenote,abookecalledthef26056gut,"A booke called the Foundacion of Rhetorike because all other partes of Rhetorike are grounded thereupon, euery parte sette forthe in an Oracion vpon questions, verie profitable to bee knowen and redde",DownloadedFiles/abookecalledthef26056gut/26056-8.txt
