search_term,id,title,downloaded_file
canada,canadawest35439gut,"Canada West",DownloadedFiles/canadawest35439gut/35439-8.txt
french,canada22557gut,"Canada",DownloadedFiles/canada22557gut/22557-8.txt
toujours,frenchlyrics08591gut,"French Lyrics",DownloadedFiles/frenchlyrics08591gut/7flyr10.txt
