search_term,id,title,downloaded_file
greenwich,greenwichvillage16907gut,"Greenwich Village",DownloadedFiles/greenwichvillage16907gut/16907.txt
village,greenwichvillage16907gut,"Greenwich Village",DownloadedFiles/greenwichvillage16907gut/16907.txt
