search_term,id,title,downloaded_file
zarathustra,thusspakezarathu01998gut,"Thus Spake Zarathustra: A book for all and none",DownloadedFiles/thusspakezarathu01998gut/spzar10.txt
selber,alsosprachzarath07205gut,"Also sprach Zarathustra",DownloadedFiles/alsosprachzarath07205gut/7zara10.txt
