search_term,id,title,downloaded_file
darwin,alfredrusselwall15997gut,"Alfred Russel Wallace: Letters and Reminiscences, Vol. 1",DownloadedFiles/alfredrusselwall15997gut/15997-8.txt
species,charlesdarwin34730gut,"Charles Darwin",DownloadedFiles/charlesdarwin34730gut/34730-0.txt
gallifa,theunprotectedsp32036gut,"The Unprotected Species",DownloadedFiles/theunprotectedsp32036gut/32036.txt
