search_term,id,title,downloaded_file
chinese,tealeaves03452gut,"Tea Leaves",DownloadedFiles/tealeaves03452gut/tealv10.txt
heaven,somechineseghost16261gut,"Some Chinese Ghosts",DownloadedFiles/somechineseghost16261gut/16261-8.txt
minerva,ixioninheaven20009gut,"Ixion In Heaven",DownloadedFiles/ixioninheaven20009gut/20009-8.txt
questo,minervaeloscimmi32585gut,"Minerva e lo scimmione",DownloadedFiles/minervaeloscimmi32585gut/32585-0.txt
