search_term,id,title,downloaded_file
earther,thehappyunfortun25035gut,"The Happy Unfortunate",DownloadedFiles/thehappyunfortun25035gut/25035.txt
captain,captainblood01965gut,"Captain Blood",DownloadedFiles/captainblood01965gut/cpbld10.txt
laguerre,captainmacklin06015gut,"Captain Macklin",DownloadedFiles/captainmacklin06015gut/cptnm10.txt
