search_term,id,title,downloaded_file
convicts,prisonerstheirow26974gut,"Prisoners Their Own Warders A Record of the Convict Prison at Singapore in the Straits Settlements Established 1825",DownloadedFiles/prisonerstheirow26974gut/26974-8.txt
philip,thebookofthebush16349gut,"The Book of the Bush: Containing Many Truthful Sketches Of The Early Colonial Life Of Squatters, Whalers, Convicts, Diggers, And Others Who Left Their Native Land And Never Returned",DownloadedFiles/thebookofthebush16349gut/16349-8.txt
hexton,sonphilip21382gut,"Son Philip",DownloadedFiles/sonphilip21382gut/21382.txt
