search_term,id,title,downloaded_file
bohemia,germanybohemiaan24419gut,"Germany, Bohemia, and Hungary, Visited in 1837. Vol. II",DownloadedFiles/germanybohemiaan24419gut/24419-8.txt
before,talesfrombohemia08869gut,"Tales from Bohemia",DownloadedFiles/talesfrombohemia08869gut/7bohm10.txt
talbott,beforeegypt30932gut,"Before Egypt",DownloadedFiles/beforeegypt30932gut/30932.txt
