search_term,id,title,downloaded_file
mohammed,thekoranalquran02800gut,"The Koran (Al-Qur'an)",DownloadedFiles/thekoranalquran02800gut/koran09b.txt
manasseh,thedaysofmohamme17435gut,"The Days of Mohammed",DownloadedFiles/thedaysofmohamme17435gut/17435-8.txt
blanka,manasseharomance20892gut,"Manasseh A Romance of Transylvania",DownloadedFiles/manasseharomance20892gut/20892-8.txt
