search_term,id,title,downloaded_file
hester,weighedandwantin09096gut,"Weighed and Wanting",DownloadedFiles/weighedandwantin09096gut/wwant10.txt
alured,ladyhesterorursu04659gut,"Lady Hester, or, Ursula's Narrative",DownloadedFiles/ladyhesterorursu04659gut/ldyhs10.txt
