search_term,id,title,downloaded_file
robert,therealamericain10387gut,"The Real America in Romance, Volume 6; a Century Too Soon (A Story",DownloadedFiles/therealamericain10387gut/10387-8.txt
catherine,robertelsmere08737gut,"Robert Elsmere",DownloadedFiles/robertelsmere08737gut/7rels10.txt
edstaston,greatcatherine03488gut,"Great Catherine",DownloadedFiles/greatcatherine03488gut/gratc10.txt
