search_term,id,title,downloaded_file
maurice,thevehementflame15927gut,"The Vehement Flame",DownloadedFiles/thevehementflame15927gut/15927-8.txt
monsieur,monsieurmaurice08383gut,"Monsieur Maurice",DownloadedFiles/monsieurmaurice08383gut/7maur10.txt
maurice,monsieurmaurice08383gut,"Monsieur Maurice",DownloadedFiles/monsieurmaurice08383gut/7maur10.txt
