search_term,id,title,downloaded_file
footnote,thespectatorvolu11010gut,"The Spectator, Volume 2.",DownloadedFiles/thespectatorvolu11010gut/11010-8.txt
german,afootnotetohisto00536gut,"A Footnote to History: Eight Years of Trouble in Samoa",DownloadedFiles/afootnotetohisto00536gut/536.txt
colleague,germanmoonlight32009gut,"German Moonlight",DownloadedFiles/germanmoonlight32009gut/pg32009.txt
