search_term,id,title,downloaded_file
freedom,freedomtruthandb20174gut,"Freedom, Truth and Beauty",DownloadedFiles/freedomtruthandb20174gut/20174.txt
simonov,freedom30338gut,"Freedom",DownloadedFiles/freedom30338gut/30338-8.txt
