search_term,id,title,downloaded_file
chapter,georgewashington12029gut,"George Washington's Rules of Civility: Traced to their Sources and Restored by Moncure D. Conway",DownloadedFiles/georgewashington12029gut/12029-8.txt
before,achapterofadvent28190gut,"A Chapter of Adventures",DownloadedFiles/achapterofadvent28190gut/28190-8.txt
talbott,beforeegypt30932gut,"Before Egypt",DownloadedFiles/beforeegypt30932gut/30932.txt
