search_term,id,title,downloaded_file
appleton,ladiesinwaiting26928gut,"Ladies-In-Waiting",DownloadedFiles/ladiesinwaiting26928gut/26928-8.txt
sidenote,thewillofsamuela33362gut,"The Will of Samuel Appleton with remarks by one of the executors",DownloadedFiles/thewillofsamuela33362gut/33362-8.txt
