search_term,id,title,downloaded_file
before,sundryaccounts27439gut,"Sundry Accounts",DownloadedFiles/sundryaccounts27439gut/27439-8.txt
talbott,beforeegypt30932gut,"Before Egypt",DownloadedFiles/beforeegypt30932gut/30932.txt
