search_term,id,title,downloaded_file
iroquois,thejesuitsinnort06933gut,"The Jesuits in North America in the Seventeenth Century",DownloadedFiles/thejesuitsinnort06933gut/7tjna10.txt
repentigny,lesderniersiroqu18029gut,"Les derniers Iroquois",DownloadedFiles/lesderniersiroqu18029gut/18029-8.txt
