search_term,id,title,downloaded_file
hombre,thewomanandtheri26699gut,"The Woman and the Right to Vote",DownloadedFiles/thewomanandtheri26699gut/26699-8.txt
cuando,bocetoscaliforni25671gut,"Bocetos californianos",DownloadedFiles/bocetoscaliforni25671gut/25671-8.txt
