search_term,id,title,downloaded_file
monsieur,ledastrayandthes16403gut,"Led Astray and The Sphinx: Two Novellas In One Volume",DownloadedFiles/ledastrayandthes16403gut/16403-8.txt
before,monsieurviolet13405gut,"Monsieur Violet",DownloadedFiles/monsieurviolet13405gut/13405-8.txt
talbott,beforeegypt30932gut,"Before Egypt",DownloadedFiles/beforeegypt30932gut/30932.txt
