search_term,id,title,downloaded_file
francis,brotherfrancisle33950gut,"Brother Francis Less than the least",DownloadedFiles/brotherfrancisle33950gut/33950-8.txt
captain,sirfrancisdraker02854gut,"Sir Francis Drake Revived",DownloadedFiles/sirfrancisdraker02854gut/2854.txt
laguerre,captainmacklin06015gut,"Captain Macklin",DownloadedFiles/captainmacklin06015gut/cptnm10.txt
